,,,,,,=,,sex,income
5.62273454666138,-6.8677077293396,-18.2750549316406,21.2459182739258,0.990502893924713,-3.66758394241333,9.56893348693848,6.28359699249268,0,0
2.96925354003906,-1.21625292301178,-11.7462959289551,19.1803302764893,-10.3768272399902,-7.24076509475708,5.60003757476807,13.473069190979,0,0
-0.700802206993103,-19.6182250976563,-33.5900230407715,13.7166662216187,15.3617687225342,-6.43896389007568,13.5227508544922,21.400972366333,0,0
5.38903617858887,-9.59277534484863,-15.9833030700684,19.1343326568604,2.55654168128967,-5.05301475524902,8.2889575958252,3.28327989578247,1,0
-3.244300365448,-7.11507225036621,-8.92050552368164,-3.05417799949646,8.34398078918457,-1.38607144355774,0.646234631538391,8.417160987854,0,0
-29.3239650726318,10.948878288269,25.429370880127,-44.7394523620605,-7.51057195663452,-11.0237112045288,-11.492919921875,-5.12639570236206,0,1
8.831618309021,-11.5905780792236,-15.5563812255859,20.5103588104248,-1.45539402961731,-4.25667142868042,10.5317335128784,-1.82790315151215,1,0
2.79960155487061,-2.64017057418823,-5.66090488433838,4.55885744094849,-0.465706765651703,-2.27716970443726,0.29719066619873,7.4775013923645,1,0
-9.30372619628906,-3.41699695587158,0.036243200302124,4.48647308349609,-15.9163331985474,-9.99133205413818,1.40859818458557,7.63852310180664,0,0
6.11760997772217,-15.548586845398,-23.6238861083984,16.4018211364746,10.5913791656494,-2.09084415435791,10.0504493713379,11.2620286941528,0,0
11.1029100418091,-7.92759799957275,-15.276328086853,25.062952041626,-7.72471284866333,-4.33879470825195,8.30130672454834,8.23013973236084,0,0
35.9595336914062,-15.5376739501953,5.87311744689941,37.2255020141602,-1.18706774711609,45.1158294677734,30.3841285705566,-131.768859863281,0,0
6.48667526245117,-8.92629528045654,-19.8244590759277,22.8364658355713,-0.491107881069183,-5.27213096618652,8.25391483306885,15.3091535568237,0,0
23.152307510376,-49.4756698608398,-43.1866493225098,37.3958129882813,21.3399391174316,-5.8022985458374,23.8368530273438,1.81618463993073,1,0
9.71081066131592,-20.6234531402588,-16.8173542022705,6.70457553863525,20.9963283538818,7.70842123031616,7.34434318542481,-6.84819078445435,0,0
-2.36775064468384,-0.014916181564331,7.93664073944092,3.98558640480042,-4.83390283584595,-7.24912691116333,-2.89983606338501,-9.77181529998779,0,1
1.21934902667999,-19.6334095001221,-11.0501527786255,-5.2036828994751,18.1158542633057,-5.94664669036865,-1.49701881408691,15.976676940918,1,0
8.12719345092773,-24.46755027771,-26.5764999389648,23.7866172790527,10.4219541549683,-7.53537750244141,9.16835403442383,20.4827213287354,0,0
-1.4121607542038,1.86053740978241,-0.819881439208984,-2.77084851264954,1.21293830871582,-1.02912378311157,-2.5673143863678,5.0053973197937,0,0
3.78527307510376,-16.7706851959229,-20.6565437316895,17.3180732727051,-8.84985446929932,-10.1495113372803,13.4730052947998,10.9887495040894,1,0
-0.012029528617859,-32.0396347045898,-23.8359756469727,19.7336750030518,0.08938080072403,-13.9357194900513,8.06429100036621,28.4756526947021,0,0
17.1077537536621,-27.799280166626,-19.9160194396973,25.8281688690186,-2.27631616592407,-1.46727442741394,10.5369453430176,7.03843879699707,1,0
-4.82033824920654,1.91654980182648,10.8627452850342,-2.45480179786682,-5.40447950363159,-8.01753520965576,-3.81351017951965,-10.8341979980469,0,1
1.1671633720398,-0.351257085800171,0.111170530319214,18.8844814300537,-18.144681930542,-12.1973667144775,2.22344875335693,3.55004072189331,0,0
13.1220331192017,-18.0925426483154,-27.6373252868652,36.8163299560547,-9.8936710357666,-10.3987617492676,15.2501735687256,19.2408924102783,1,0
41.6875762939453,-39.6851425170898,4.25429439544678,65.2397994995117,-16.3732681274414,19.2142314910889,33.8855094909668,-129.337463378906,1,0
4.915931224823,-9.5244665145874,-23.3118000030518,24.2417755126953,-0.30877298116684,-7.01428985595703,11.3660850524902,13.8280010223389,0,0
-2.53771686553955,-10.8357210159302,-12.8410558700562,0.177737593650818,9.78622436523438,0.599967300891876,4.82121562957764,2.52624416351318,1,0
-1.03855907917023,0.173750281333923,2.79734015464783,11.6118717193604,-17.3213672637939,-11.1667728424072,-1.96775734424591,12.05042552948,0,0
5.07293748855591,-11.0374202728271,-15.6152276992798,12.4063186645508,10.2054853439331,-3.74669361114502,6.61833000183106,2.39636373519897,0,0
9.75695896148682,-10.2543268203735,-7.78786182403564,28.4273128509521,-17.7040500640869,-9.96613883972168,8.93314361572266,-1.92238557338715,0,0
-2.46026992797852,-0.833142638206482,15.5230989456177,-9.07613563537598,-16.8960990905762,-8.99975776672363,-5.93387603759766,-1.69654953479767,1,1
-15.108603477478,1.88969671726227,8.04916095733643,-17.3278522491455,0.889460146427155,-3.78908061981201,-2.10500979423523,-11.2616167068481,0,1
21.8313121795654,-18.2399940490723,-10.468620300293,19.5832271575928,-4.63245105743408,4.07849597930908,8.07602882385254,-7.25309610366821,1,0
15.1595420837402,-31.3937072753906,-13.4532623291016,15.6044244766235,17.5102043151855,-1.10478210449219,6.2304105758667,-10.4383201599121,1,0
-10.8299055099487,3.0202465057373,14.9309492111206,-4.65611171722412,-16.8184986114502,-13.9179916381836,-6.19996547698975,-0.027578711509705,0,1
-2.23186349868774,-14.801043510437,-13.832594871521,4.58451461791992,3.74734830856323,-6.24411773681641,2.27184271812439,19.4007015228271,1,0
-3.11082935333252,2.39776277542114,-1.104825258255,2.66353535652161,8.73343467712402,3.79927039146423,3.18193173408508,-20.7702503204346,0,0
-8.43271160125732,1.50088012218475,8.18192577362061,-6.05881690979004,-2.34361982345581,-7.57009029388428,-2.50198411941528,-11.2243356704712,0,1
17.8609104156494,-18.7869682312012,-26.7086162567139,34.3503684997559,-4.67389345169067,-3.60106897354126,17.9475231170654,0.778338074684143,0,0
-14.3436079025269,6.68792152404785,-1.17818713188171,-10.4195966720581,9.10373973846436,8.29288101196289,5.84600830078125,-22.3258457183838,0,1
-29.6709651947021,9.4642505645752,25.2076416015625,-36.1726722717285,-15.991250038147,-20.7959403991699,-12.3595027923584,6.28238773345947,0,1
14.5202875137329,-9.90421390533447,4.77431869506836,19.0871524810791,-16.0576782226563,-1.80857467651367,1.01026749610901,-11.3506479263306,1,0
-11.7979574203491,-4.75857877731323,0.910888910293579,-8.56669425964356,-9.86715793609619,-13.6857995986938,-0.179115533828735,9.89248657226563,0,0
5.51291513442993,-6.41762113571167,-11.2328338623047,16.9556484222412,-3.42973804473877,-3.53724312782288,4.32756233215332,10.3072929382324,0,0
11.2989826202393,-12.6999254226685,-4.15725708007813,21.7102222442627,-13.5643253326416,-5.38862991333008,1.73200106620789,7.2545690536499,1,0
1.78347337245941,-2.25806045532227,-5.25261402130127,0.650312900543213,6.06838464736939,3.05991148948669,0.3676518201828,1.13783967494965,0,0
8.96398830413818,-8.59599494934082,-22.1520748138428,23.5200691223145,-3.25857496261597,-4.5644474029541,11.2666301727295,12.3722257614136,0,0
-3.17032241821289,-3.15429973602295,-6.91726016998291,-5.15748023986816,6.43970394134522,0.341256558895111,-0.556845545768738,8.39650726318359,0,1
9.72913265228272,-19.0162353515625,-9.28740215301514,2.16270112991333,5.02547311782837,5.34007358551025,4.93257427215576,-5.52079248428345,1,0
11.141697883606,-8.42361640930176,-9.3575439453125,16.4360427856445,-4.99896049499512,-0.404710829257965,5.14056968688965,2.09694385528564,1,0
-0.706179261207581,-2.69483518600464,-4.09960174560547,4.97091579437256,-4.46146821975708,-2.99292635917664,0.1456298828125,7.49760866165161,1,0
-8.44855308532715,-4.03214168548584,-5.1517276763916,11.7299690246582,-20.2865886688232,-15.7516860961914,3.3748152256012,18.2125377655029,0,0
-5.45457601547241,2.28739500045776,-7.13510322570801,-2.50136017799377,-0.967300355434418,-3.78802156448364,0.724407196044922,13.2613725662231,0,0
-5.30420875549316,-18.261043548584,-8.7646369934082,-2.34597873687744,-2.1521725654602,-7.84481811523438,3.44220423698425,9.6452054977417,1,0
10.7958345413208,-31.7743740081787,-22.5810241699219,1.36036348342896,10.5539798736572,18.8400039672852,19.7790431976318,-25.249698638916,0,0
-2.28008651733398,8.39678287506104,4.67801475524902,-5.74726676940918,-1.76175284385681,5.42278003692627,-1.18959271907806,-10.0647687911987,0,0
-5.38808393478394,5.8301362991333,7.07696914672852,-7.98354530334473,-0.585561335086823,0.889184653759003,-1.20826244354248,-13.4507341384888,0,1
8.14083003997803,-31.6653003692627,-39.1441230773926,22.5759601593018,3.04001331329346,-3.36249995231628,21.6162967681885,15.0403461456299,1,0
9.94853210449219,-17.8060207366943,-25.0649585723877,24.4565544128418,8.77025604248047,-4.36276054382324,12.9714279174805,4.34795999526978,0,0
-3.30752182006836,1.68296492099762,-14.4000110626221,28.2141628265381,-25.5772838592529,-15.2998819351196,9.2365779876709,22.6293392181396,0,0
-1.03241622447968,-4.80688667297363,-11.0617656707764,-3.54235005378723,16.3461170196533,7.06816005706787,2.79044508934021,0.707653641700745,0,0
18.3129024505615,-35.4270324707031,-28.8755531311035,12.7275896072388,27.3668899536133,10.7775163650513,13.8434267044067,-4.14052295684814,0,0
-6.7256383895874,-2.76368188858032,-2.69632792472839,-8.19939231872559,2.07367086410522,-5.18387413024902,-2.02412557601929,9.10375690460205,0,1
21.5750064849853,-23.0864143371582,-25.5602245330811,31.8688526153564,-3.97761106491089,-1.30594539642334,16.8771629333496,0.410211205482483,1,0
2.54902839660645,-2.59921979904175,-14.0015497207642,26.7192707061768,-16.3140163421631,-10.1030960083008,7.37760066986084,17.6411571502686,0,0
7.38163757324219,-19.0800285339355,-14.9993677139282,13.9843053817749,3.15099382400513,-4.05624723434448,5.10668849945068,11.9084730148315,1,0
20.221809387207,-34.6598014831543,-17.4493961334229,15.5862216949463,15.9674987792969,2.84150815010071,8.46866416931152,-7.02695798873901,1,0
0.698780179023743,-2.41558265686035,-10.9930114746094,3.57368493080139,0.912565112113953,-1.2047393321991,1.92465305328369,13.8395299911499,1,0
28.6165332794189,-34.7207298278809,-7.65562057495117,13.7633323669434,7.47175073623657,11.8326168060303,9.18818855285645,-28.2172698974609,1,0
-3.12999725341797,-4.06018495559692,3.91859793663025,-11.0404014587402,2.94954991340637,-5.01370286941528,-4.9494686126709,4.56136178970337,1,0
-0.786861777305603,-6.63378667831421,-7.57195949554443,16.02268409729,-16.0843544006348,-11.7578029632568,5.4517993927002,10.5875310897827,0,0
4.71419095993042,-22.7294120788574,-12.7261514663696,0.380879521369934,16.6586532592773,-4.94401979446411,0.668808221817017,12.0194473266602,1,0
-6.22809505462647,-6.81002426147461,-8.39758682250977,3.18457722663879,4.42801189422607,-9.18166446685791,5.32106018066406,-2.87336540222168,0,0
-4.39665079116821,7.68763542175293,-13.275276184082,1.26536107063293,22.1635437011719,26.7292385101318,15.0413436889648,-39.2355003356934,0,0
11.505838394165,-16.1707897186279,-30.4083023071289,48.1331024169922,-18.9283218383789,-15.9990100860596,16.8890781402588,28.4258060455322,0,0
-2.70677137374878,-1.38746738433838,-5.47264719009399,-1.98080086708069,4.71837949752808,-0.141279399394989,-0.214927196502686,4.85531377792358,0,0
10.0033054351807,-2.61706209182739,-14.0830736160278,31.0751628875732,-8.06868171691895,0.354924231767654,13.1942110061646,-11.9974908828735,0,0
-0.817242980003357,1.95788538455963,-3.54436635971069,1.86942291259766,8.93002319335938,6.81990146636963,3.31162714958191,-14.9886350631714,0,0
-9.81531620025635,2.14993286132812,14.0354795455933,-16.6769790649414,-7.91955518722534,-10.9895477294922,-7.67317485809326,1.43774259090424,0,1
-1.37494790554047,-22.3106594085693,-15.1734800338745,-5.72589015960693,7.24158668518066,-1.68779349327087,4.89156341552734,10.6880865097046,1,0
-4.36918163299561,-1.24866664409637,-13.891676902771,-6.7004566192627,17.3319931030273,12.2643461227417,8.10012626647949,-6.54829120635986,0,0
12.3368463516235,-19.7411022186279,-25.6386413574219,25.2773723602295,6.97672891616821,-3.77404022216797,13.3360815048218,5.59380483627319,0,0
-1.02309548854828,-11.9321975708008,1.61385035514832,-9.58212947845459,10.2515687942505,-5.00060844421387,-4.81962394714356,3.25177907943726,1,1
12.276704788208,-34.3632850646973,-24.6563320159912,9.3714714050293,28.3547325134277,-1.277268409729,6.62118721008301,9.13982200622559,1,0
-1.1286586523056,5.35207748413086,1.8482677936554,-1.58255219459534,3.47548580169678,4.66443872451782,0.021484553813934,-12.7951326370239,0,0
3.40944910049438,-9.72935009002686,-23.0292778015137,18.1848316192627,9.3030366897583,-2.30423378944397,12.7008085250855,1.01976025104523,0,0
1.40277779102325,-4.36375904083252,-2.36448121070862,-2.44329714775085,4.39812803268433,2.70514631271362,0.151405930519104,-0.10131824016571,1,0
84.3175811767578,-77.3979949951172,-2.77671813964844,17.0647983551025,60.3727340698242,115.294151306152,57.6755218505859,-255.629043579102,0,0
23.7593784332275,-30.3015537261963,-28.0598163604736,35.7507514953613,-1.57234907150269,-2.61270189285278,16.7707138061523,4.99191904067993,1,0
-3.5908670425415,4.07239151000977,9.27599048614502,-6.61020660400391,-1.85162854194641,-2.69988012313843,-4.68350696563721,-7.86399126052856,0,1
5.42867755889893,-24.2278213500977,-5.19534397125244,0.691972017288208,0.116417467594147,9.22296047210693,12.2367649078369,-32.3387069702148,1,0
-17.8298320770264,21.1696472167969,12.7559938430786,-10.2879199981689,-5.99239873886108,9.64249038696289,4.63725090026856,-38.2168502807617,0,0
-2.13850831985474,-3.74062347412109,-12.0630903244019,9.31778049468994,-0.25686115026474,1.42105603218079,5.15888214111328,9.14464855194092,1,0
-5.50915145874023,0.187109887599945,5.72023582458496,-12.0530462265015,-0.219105899333954,-5.35274076461792,-5.36974906921387,4.6691255569458,0,1
7.91124963760376,-14.2864570617676,-29.079158782959,26.9322834014893,2.21494197845459,-6.90414714813232,13.5312700271606,18.5886917114258,0,0
1.49840617179871,-4.62849903106689,-6.51680660247803,0.890600681304932,10.6418771743774,2.46968221664429,1.29718232154846,-2.88762426376343,0,1
-5.50981044769287,6.71202039718628,-14.9519395828247,2.75014972686768,2.74715733528137,4.98823356628418,9.68348026275635,1.90262091159821,0,1
-13.0837392807007,1.53065407276154,8.83546733856201,-9.23618507385254,-7.57037115097046,-10.4918003082275,-3.32225179672241,-2.81729316711426,0,1
-3.13330364227295,-5.73410606384277,-8.90143394470215,-2.90734124183655,7.29257583618164,-0.309996783733368,1.0361692905426,6.9901385307312,0,0
-8.64121723175049,-8.62421321868897,4.54549121856689,-7.90657234191895,3.70363235473633,-6.93665981292725,0.881702184677124,-17.7633304595947,0,0
5.92136907577515,-10.2420024871826,-22.2735691070557,11.7374954223633,15.4173669815063,7.59442234039307,11.461820602417,-1.92297852039337,0,0
6.5058650970459,-15.389310836792,-21.3824329376221,13.9126968383789,9.36764240264893,1.09470748901367,8.45858860015869,11.6074743270874,1,0
-5.83816385269165,-25.3376045227051,-28.5838203430176,-9.57142925262451,35.3016815185547,8.79771518707275,10.2313165664673,5.15233469009399,0,1
-3.43831348419189,0.254701733589172,-1.57906603813171,9.05354022979736,-17.2528705596924,-0.94032233953476,5.73858833312988,-3.26157140731812,1,0
-24.0058937072754,28.3354110717773,20.0216903686523,-41.801456451416,-1.19284677505493,13.8657035827637,-4.0456748008728,-23.0728740692139,0,1
9.96702289581299,-20.6313781738281,-27.1327171325684,25.5511646270752,5.77662563323975,-5.93058681488037,12.3631162643433,14.3353385925293,0,0
4.51116704940796,-17.3710975646973,-22.7427005767822,0.558268547058106,29.2433834075928,10.4682092666626,7.69123363494873,1.78899919986725,0,0
11.8839864730835,-27.2698860168457,-34.4713859558105,19.9436378479004,14.5271797180176,3.88449215888977,19.1560573577881,2.71461057662964,1,0
0.021685242652893,5.45195960998535,-0.547392964363098,9.40302276611328,-9.09810447692871,-3.829261302948,-0.697262644767761,5.34841871261597,0,0
1.60814356803894,1.67731726169586,1.18734645843506,0.702463746070862,1.01858019828796,0.246196538209915,-1.91072225570679,-3.98727750778198,0,1
-1.3491872549057,-15.7510089874268,-9.86255836486816,0.418022394180298,8.53010082244873,-7.02798175811768,-1.36988186836243,18.2722721099854,1,0
12.2110652923584,-19.001802444458,-24.6062927246094,24.4497604370117,6.44619226455689,-3.46917724609375,12.7185153961182,5.56084537506104,0,0
7.83106279373169,-14.3302373886108,-6.22663497924805,4.52283191680908,0.287269055843353,0.237254083156586,2.21041417121887,0.125178456306458,1,0
8.49184608459473,-10.5510568618774,-13.9102296829224,19.5028648376465,-2.68608665466309,-4.21715593338013,9.65454006195068,-1.74093472957611,1,0
1.50564897060394,-0.606882929801941,-9.51019096374512,-3.54234766960144,14.8562116622925,12.4509706497192,3.33036923408508,-4.28485298156738,0,0
19.8064594268799,-24.1379375457764,-14.4578981399536,22.5666027069092,-0.360270917415619,4.23501586914063,8.81753730773926,-1.25222933292389,1,0
-5.93340826034546,15.0905857086182,10.1277313232422,-6.63772678375244,-7.18616056442261,7.08815002441406,-2.03864526748657,-13.5440473556519,0,1
7.97280502319336,-7.45798349380493,-6.70855331420898,6.81705665588379,-4.26922750473022,2.96941924095154,8.29424953460693,-10.8969869613647,1,1
17.8289356231689,-22.1148338317871,-8.86366748809814,12.4502391815186,1.41374111175537,0.990404784679413,4.10894584655762,-1.97793090343475,1,0
4.46047401428223,-16.660343170166,-14.8529653549194,15.0678310394287,0.619555056095123,-6.00650978088379,3.47399020195007,19.229642868042,1,0
1.81992495059967,-30.9005222320557,-6.81970691680908,2.5123975276947,11.4632081985474,-4.3797459602356,8.97778987884522,-24.1327152252197,0,0
-13.5845651626587,-9.70685958862305,-7.72837066650391,-11.0871772766113,6.82011365890503,-7.82471179962158,1.28967261314392,10.5983123779297,0,0
15.12912940979,-26.0217609405518,-14.999119758606,9.77002811431885,15.5140256881714,6.86391067504883,7.10820293426514,-6.47921180725098,1,0
7.6405725479126,-16.0100746154785,-24.3272094726562,21.642505645752,12.0129671096802,1.47458124160767,13.5925006866455,-1.61073982715607,0,0
-0.395167112350464,-0.302714228630066,-13.1333913803101,-2.68504858016968,15.5607137680054,10.9744739532471,5.1188325881958,-0.981366515159607,0,0
-3.95424127578735,-2.62217903137207,-16.9735126495361,15.1581020355225,-8.62605381011963,-8.45177459716797,7.97579574584961,18.2060127258301,0,0
8.78612041473389,-17.2875213623047,-12.7624559402466,12.3586673736572,5.70946931838989,-2.099045753479,3.51462006568909,8.34716033935547,0,0
2.09752416610718,-23.0938606262207,-48.0296249389648,38.6423530578613,-5.98743486404419,-14.0660085678101,25.1729621887207,36.4230842590332,0,0
-14.2147798538208,3.74586248397827,11.298267364502,-16.1406288146973,-8.95343685150147,-9.99787521362305,-5.46215343475342,2.70513534545898,0,1
-2.16740655899048,14.2672548294067,2.10216593742371,10.8430442810059,-8.69711875915527,7.93627786636353,3.17966961860657,-14.2448120117188,0,0
-24.7164573669434,10.4188709259033,-2.41604828834534,-6.72071266174316,-19.9667625427246,-5.02744865417481,3.83250117301941,15.4817609786987,0,1
-0.679001212120056,-1.78349339962006,20.5256404876709,-12.6897840499878,-12.2963457107544,-8.05118751525879,-8.51749324798584,-11.1910638809204,1,1
8.17121124267578,-19.0356121063232,-12.6296072006226,19.6125164031982,-3.39769124984741,-6.10500574111939,10.3453731536865,-6.50767755508423,0,0
-1.42212331295013,6.071364402771,2.39951252937317,-2.33799505233765,2.94448471069336,5.01388072967529,-0.19020003080368,-12.7196702957153,0,1
10.5653953552246,-7.5858211517334,-5.34496688842773,18.9123401641846,-10.7524795532227,-4.49713134765625,4.38677787780762,-1.5000547170639,1,0
-21.7793674468994,5.31135749816895,14.8095178604126,-19.0095920562744,-15.2498388290405,-18.4519271850586,-7.53652858734131,9.07539081573486,0,1
1.1757218837738,1.1725732088089,2.24670195579529,4.20186805725098,2.89061188697815,-0.543242812156677,-0.353958547115326,-13.7377605438232,0,0
5.43225765228272,0.462354898452759,-11.3988943099976,32.7696914672852,-21.9392166137695,-11.3327875137329,6.1165075302124,19.4629306793213,0,0
2.59008717536926,-0.44512951374054,-3.53257465362549,13.2674179077148,-4.68865346908569,-1.25135278701782,1.51512384414673,0.82958710193634,0,0
12.3600072860718,-9.86194229125977,-24.0854797363281,38.4478569030762,-15.8637952804565,-9.41187763214111,14.7117395401001,15.5562314987183,0,0
2.4158935546875,-0.677040934562683,-17.9064235687256,31.5135917663574,-19.0827140808105,-10.3636646270752,10.178337097168,20.1906719207764,0,0
6.92090129852295,-12.8290109634399,-24.0554809570312,18.6623287200928,6.5355372428894,-3.91093873977661,10.0209579467773,14.3404722213745,1,0
14.5821714401245,-16.3453464508057,-9.9536075592041,10.1133584976196,1.2887876033783,3.84450650215149,4.51125240325928,-1.36028897762299,1,0
-1.22462093830109,-6.39127731323242,-4.32590293884277,-8.32302188873291,11.271390914917,1.88296461105347,0.734701037406921,-1.21798026561737,1,1
11.8092775344849,-30.3962726593018,1.6562716960907,-6.41823863983154,9.94190883636475,-3.26817798614502,-0.112566709518433,-11.3592462539673,1,1
9.89370822906494,-13.0040616989136,-17.6456165313721,21.0721664428711,-5.900710105896,-1.49299883842468,10.2270164489746,6.47524404525757,1,0
1.24044740200043,-8.06727695465088,-14.6451368331909,15.1110229492188,-7.15605974197388,-5.9481840133667,6.33449268341064,14.4279127120972,0,0
4.5162034034729,-21.185661315918,-26.8889389038086,17.9122161865234,-0.216418206691742,-4.51175403594971,13.9704599380493,12.848650932312,0,0
8.49184608459473,-10.5510568618774,-13.9102296829224,19.5028648376465,-2.68608665466309,-4.21715593338013,9.65454006195068,-1.74093472957611,1,0
9.18428802490234,-5.48896360397339,-10.296441078186,21.3083209991455,-11.6502523422241,-3.40613555908203,5.65750789642334,8.06484985351563,1,0
5.53439235687256,-9.68213748931885,-13.3435850143433,7.24307060241699,-1.53478860855103,0.656973302364349,6.102707862854,6.91885805130005,1,0
-8.95530033111572,1.86065685749054,-1.39991307258606,-3.97546076774597,-1.10744619369507,-0.9886354804039,0.268081188201904,0.478169679641724,0,1
5.3007287979126,-2.76103401184082,-18.3398990631104,38.0818939208984,-19.8880805969238,-14.3248310089111,11.5930604934692,16.383171081543,0,0
-19.8089408874512,4.22088146209717,9.84720802307129,-23.986083984375,-7.23101949691772,-10.4331130981445,-3.50640749931335,2.06399536132812,0,1
4.26454257965088,-9.10244941711426,-7.43315601348877,13.7155284881592,-1.73817873001099,-5.2814998626709,0.979806184768677,10.6279592514038,0,0
-2.79874753952026,-8.20156192779541,4.73537349700928,-0.848068952560425,-0.134195983409882,-4.8736424446106,1.5812246799469,-20.7595920562744,0,1
1.02535891532898,2.90578746795654,0.633240461349487,1.48631811141968,4.32713794708252,3.9603443145752,0.444738626480103,-13.5277643203735,0,1
5.82496213912964,-5.95293617248535,-13.6879768371582,11.6840744018555,-1.02131342887878,-0.488315522670746,5.07517147064209,10.3958253860474,1,0
2.25279808044434,-3.41149568557739,-14.5448369979858,8.5754566192627,1.12293982505798,-0.733292162418366,5.3960542678833,10.911060333252,1,0
-0.460306763648987,5.74294805526733,-0.957638025283814,3.03600978851318,6.19543409347534,7.57615900039673,2.85573124885559,-19.3660831451416,0,0
-7.77645397186279,-3.73193550109863,-5.03114223480225,-10.289831161499,4.49833536148071,-2.9519670009613,-1.44716691970825,11.5206623077393,0,0
4.30152893066406,-11.9584455490112,-5.59210968017578,7.22525215148926,-6.49813795089722,-0.826814711093903,4.56955432891846,-0.847541928291321,1,0
18.3110294342041,-21.4176826477051,-30.4862766265869,37.4344139099121,-2.80707979202271,-4.72424983978272,20.237117767334,0.850241303443909,0,0
16.013463973999,-26.3655548095703,-39.1136741638184,36.5060081481934,6.01987791061401,-7.41062831878662,20.1819324493408,16.9648246765137,0,0
3.81463813781738,-6.6944637298584,-5.7555046081543,1.89041185379028,10.39244556427,2.79981374740601,0.96194314956665,-3.43025684356689,0,0
8.38314342498779,-5.8350248336792,0.290410757064819,5.56605529785156,-1.08449244499207,1.66882133483887,0.001315951347351,-7.66182661056519,0,0
11.9785842895508,-16.4725379943848,-21.1375770568848,21.5094509124756,1.14504814147949,-4.28618001937866,10.4180774688721,9.73501110076904,1,0
-2.345778465271,-1.42979252338409,-11.430495262146,-2.07098054885864,7.05042600631714,4.46170997619629,3.31648564338684,6.33229684829712,0,0
17.2295055389404,-25.9772567749023,-32.3346862792969,31.973030090332,5.40956592559814,-3.67047071456909,18.5022754669189,5.50118398666382,1,0
7.73059463500977,-1.18529188632965,3.00810265541077,13.0003461837769,-7.77423620223999,-1.70717716217041,-0.503460764884949,-7.79951238632202,1,0
1.71708858013153,-17.9752254486084,-8.40465641021729,-5.53849697113037,17.6877727508545,-4.31879138946533,-1.02493214607239,7.96531343460083,1,1
7.20747852325439,-6.11945581436157,1.93860793113709,-2.83091044425964,1.70507788658142,2.68321347236633,-2.22232246398926,-3.79549980163574,0,0
-11.0119466781616,2.99863958358765,11.318452835083,-8.59128284454346,-9.09509181976318,-10.8509616851807,-4.41150188446045,-4.41550254821777,0,1
28.0583400726318,-65.2997436523438,-23.5148735046387,32.8302268981934,17.1861381530762,-0.722813546657562,16.7518424987793,-22.0540504455566,1,0
11.1374559402466,-6.97493362426758,-12.7702789306641,30.9744472503662,-17.633659362793,-7.43228197097778,7.65057373046875,11.773419380188,0,0
2.02286243438721,-16.9641914367676,-17.6525783538818,-1.38059210777283,16.3123474121094,7.12040376663208,7.51411533355713,0.013694882392883,1,0
-0.618376612663269,-10.6043348312378,-20.0107955932617,4.65428256988525,10.5772504806519,1.56573605537415,8.13654136657715,8.26485633850098,0,0
10.2671413421631,-12.7670297622681,-13.7673063278198,22.1804599761963,-1.70101118087769,-4.20609378814697,7.73345565795898,2.34880113601685,0,0
17.3829975128174,-10.7128562927246,0.358557939529419,16.0947170257568,-10.119309425354,3.57673740386963,2.22559976577759,-10.7965307235718,1,0
9.99992942810059,-17.0697498321533,-6.82506275177002,12.8306579589844,-5.01680707931519,-2.03628253936768,2.70237255096436,4.78008985519409,1,0
11.6765623092651,-9.86516571044922,-2.52801895141602,17.4876842498779,-10.3793001174927,-3.15093851089478,-0.209730386734009,6.88462066650391,1,0
6.88714027404785,-9.47828483581543,-23.3471641540527,25.0002212524414,-5.5822319984436,-6.42245388031006,12.9938354492188,12.8311223983765,0,0
0.492925763130188,4.1459903717041,4.97778606414795,6.84375190734863,-12.241644859314,-5.24424934387207,-3.07948279380798,3.28050470352173,0,0
-7.64774131774902,0.539998412132263,13.609806060791,-11.378044128418,-8.11175918579102,-8.62855625152588,-6.49166488647461,-3.58303022384644,0,1
10.2000188827515,-16.3846054077148,-15.2261419296265,12.5765151977539,8.39732265472412,-1.29444766044617,5.49767971038818,5.40091943740845,1,0
10.4595899581909,-13.7894830703735,-10.6015968322754,7.3453893661499,6.03391790390015,3.11539816856384,2.976811170578,2.74547433853149,1,0
2.0870840549469,-1.82557260990143,-21.384069442749,26.4230194091797,-9.03255271911621,-1.13614583015442,13.9408254623413,7.05632448196411,0,0
21.2649898529053,-43.6601829528809,-42.1215057373047,38.11181640625,20.9136219024658,-4.49094247817993,23.2717800140381,0.281123757362366,0,0
-17.471061706543,1.07066142559052,2.88262248039246,-23.1573085784912,2.24289417266846,-3.38803791999817,-2.75229024887085,2.60434055328369,0,1
23.2877922058105,-24.712963104248,-25.8129329681396,33.6050796508789,-4.89431047439575,-1.32745361328125,18.3139457702637,-3.07354974746704,1,0
-26.0561122894287,-2.91001081466675,10.5315008163452,-33.3486785888672,-3.9339165687561,-15.9996318817139,-6.39910793304443,9.54322719573975,0,1
-9.74850749969482,5.01379871368408,3.17930579185486,-13.3801536560059,0.353400409221649,-0.119051575660706,-2.43492674827576,-0.424030900001526,0,1
-2.5763111114502,-37.4469032287598,-44.0989799499512,-3.62987208366394,55.4454650878906,32.7675476074219,33.8147087097168,-53.5808868408203,0,0
-11.3885564804077,24.7038593292236,5.78989315032959,-6.55615234375,-2.51402521133423,17.8047218322754,5.75592708587647,-32.3319969177246,0,1
